user_input,reference_contexts,query_style,source_file
"Oye, ¿se financia el parqueo y la bodega del depa, o depende del valor total de la propiedad?","['# ¿Se financia el estacionamiento y la bodega?\n\nSe financia estacionamiento y bodega, siempre y cuando el valor total de la propiedad no supere el monto máximo de financiamiento establecido en el programa.\n']",Colloquial Chileno Natural,BD1-00132
¿Cómo funciona el financiamiento si la propiedad con estacionamiento y bodega supera las UF 4.000? ¿Se puede excluir esos componentes?,"['# Si con el estacionamiento y bodega el valor de la propiedad supera las UF 4.000 o supera UF 3.000 con subsidio habitacional ¿puedo acceder a este financiamiento?\n\nSe puede acceder a este financiamiento sin incluir estacionamiento y bodega, los cuales se podrían financiar con otro tipo de crédito.\n']",Principiante / Educativo,BD1-00133
¿Existen restricciones para solicitar el crédito con más de un comprador y complementar rentas?,"['# ¿Se puede solicitar financiamiento con más de un comprador y complementar renta?\n\nSi, se puede solicitar el crédito con más de un comprador y complementar rentas, siempre y cuando cumplan con las políticas de riesgo del Banco.\n']",Duda Directa sobre Restricciones,BD1-00134
"Si me postulo ahora, ¿hasta cuándo podré acceder a este financiamiento?","['# ¿Hasta cuándo estará disponible este financiamiento?\n\nEste financiamiento estará disponible por un período de 24 meses o hasta que se vendan todas las unidades disponibles para el programa, a contar de la fecha de publicación de la ley.\n']",Caso Hipotético en Primera Persona,BD1-00135
¿Puedo acceder al financiamiento si ya firmé una promesa de compraventa antes del 31 de diciembre de 2024?,"['# ¿Si tengo una promesa de compraventa anterior al 31 de diciembre de 2024 puedo acceder a este financiamiento?\n\nEn el caso que tengas una promesa firmada anterior al 31 de diciembre de 2024, no podrás acceder a este financiamiento. Si no tienes promesa o firmaste una promesa posterior a la fecha señalada podrás acceder al programa.\n']",Duda Directa sobre Restricciones,BD1-00136
¿Cómo saben si cumplo los requisitos para el crédito de Vivienda Nueva con garantía FOGAES?,"['# ¿Cómo se verifica que el cliente sea elegible para solicitar este financiamiento?\n\nAl momento de solicitar tu financiamiento, el Ejecutivo del Banco validará que cumplas con los requisitos necesarios para acceder al programa Vivienda Nueva con garantía FOGAES.\n']",Orientado a la Acción,BD1-00137
¿Hasta qué porcentaje me pueden financiar la casa o el depa?,['# ¿Se puede financiar cualquier porcentaje del valor de la vivienda?\n\nSe puede financiar hasta el 90% del valor de la propiedad (menor valor entre la tasación y precio de venta de la vivienda).\n'],Colloquial Chileno Natural,BD1-00138
garantia estatal 50% financiamiento,"['# ¿Qué significa que este financiamiento tenga 50% de garantía estatal?\n\nLa garantía estatal significa que el Banco tendrá una garantía adicional a la garantía hipotecaria de un 50% del monto adeudado, que podrá hacer efectiva en el caso no pago del crédito.\n']",Buscador de Palabras Clave,BD1-00139
"Si quiero obtener el subsidio de tasa, ¿tengo que postularlo o lo solicito directamente con un ejecutivo de BancoEstado?","['# ¿Se debe postular al subsidio de tasa?\n\nNo se postula al subsidio de tasa, se solicita directamente a un ejecutivo en BancoEstado. Debes cumplir con los requisitos que señala la ley y su reglamento y con las políticas de evaluación comercial y de riesgo definidas por el Banco.\n']",Caso Hipotético en Primera Persona,BD1-00140
Kanto tardo el proceso de portabilidad?,"['# Cuanto tiempo demora el proceso de Portabilidad\n\nDependerá, del tipo de producto, por ejemplo, un crédito hipotecario se podría demorar más tiempo que un crédito de consumo. De todas maneras, el plazo para recibir una oferta de portabilidad desde que se ingresa la solicitud de portabilidad financiera, son hasta 30 días hábiles.\n']",Mal redactado / Errores ortográficos,BD1-00528
¿Qué beneficios me da la Portabilidad Financiera si quiero cambiar de banco?,"['# Qué beneficios tiene la Portabilidad Financiera para los clientes\n\nLa Portabilidad Financiera busca dar mayor facilidad para que las personas se puedan cambiar de una Institución financiera a otra que le otorgue mejores condiciones, disminuyendo hasta en un 60% los costos en el caso de créditos hipotecarios y los tiempos. Dado lo anterior se podrá elegir con mayor libertad y facilidad aquella institución que te entreguen mejores beneficios.\n']",Principiante / Educativo,BD1-00529
"Si tengo un crédito en BancoEstado y quiero hacer una portabilidad a otro banco, ¿qué documento debo solicitar y qué información incluye ese certificado?","['# Qué es el certificado de liquidación\n\nDocumento que contiene el detalle de los productos y servicios que mantienes con una determinada Institución financiera (condiciones, deudas, garantías, entre otros).\n\nLo puedes solicitar directamente a tu Institución financiera a través de la página web o de forma presencial. En un proceso de portabilidad, el banco al cual ingresas una solicitud de portabilidad lo solicitará directamente a tu banco de origen.\n']",Caso Hipotético en Primera Persona,BD1-00530
"Oye, ¿qué es la portabilidad financiera y cómo me ayuda a cambiar de banco al tiro?","['# Que es la Portabilidad Financiera\n\nLa Portabilidad es un proyecto de ley que busca facilitar el proceso de cambio de una institución financiera a otra, que ofrezca mejores condiciones para las Personas, Microempresas y Pequeñas Empresas.\n\nLa Portabilidad Financiera facilita a las personas, micro y pequeñas empresas para que puedan cambiarse de una institución financiera a otra que les ofrezca mejores condiciones, disminuyendo los tiempos y costos involucrados en este proceso. Adicionalmente asigna a las Instituciones financieras involucradas la responsabilidad de generar los certificados de liquidación con el detalle de deudas, la ejecución de los pagos y cierre de los productos en tu banco de origen.\n']",Colloquial Chileno Natural,BD1-00531
"Si yo traslado mi crédito hipotecario a Banco Estado, ¿debo firmar una nueva escritura?","['# Si me porto con un crédito hipotecario a banco estado, Se debe firmar una nueva escritura\n\nSi, se debe firmar una nueva escritura. La ventaja de la portabilidad es que los fondos serán desembolsados de inmediato, ya que no se requiere alzamiento ni nueva constitución de la garantía.\n']",Caso Hipotético en Primera Persona,BD1-00532
"Si quiero refinanciar mi crédito hipotecario de 1.000 UF, ¿qué beneficios me da la portabilidad financiera?","['# Qué beneficios tiene la Portabilidad Financiera\n\nEl objetivo de la ley, es que todos puedan acceder a servicios y productos financieros en mejores condiciones, además de disminuir el plazo para ejecutar estos trámites.\n\nLa Portabilidad Financiera facilita el refinanciamiento de crédito y disminuye los tramites asociados, bajando los costos generados por el endeudamiento. En cuanto a las empresas, permite expandir la producción y así impulsar el crecimiento económico y la creación de empleo.\n\nPor ejemplo en el caso de un refinanciamiento de un crédito hipotecario de 1.000 UF, el costo disminuye en promedio de 700 mil pesos a 280 mil pesos, mientras que los plazos del cambio de entidad financiera bajan a 30 días aproximadamente.\n']",Caso Hipotético en Primera Persona,BD1-00533
"Si tengo un crédito hipotecario con garantía y quiero pasarme a otro banco, ¿qué tipo de portabilidad debería usar?","['# Qué tipos de Portabilidad Financiera existen\n\nEn términos de la institución a la que se quiere portar el cliente:\n\nPortabilidad externa, cuando un cliente quiera cerrar sus productos en un banco y cambiarse a otro.\n\nPortabilidad Interna, cuando un cliente quiera refinanciar sus deudas con el mismo banco.\n\nEn términos de la institución a la que se quiera portar el cliente:\n\nPortabilidad con subrogación, cuando algunos de los créditos que se portan, tiene asociada una garantía real (por ejemplo, un crédito hipotecario). En esta modalidad las garantías se traspasan al nuevo proveedor sin necesidad de alzarlas y volver a constituirlas, lo que simplifica y hace mas barato el proceso.\n\nPortabilidad sin subrogación, cuando no existe una garantía real asociada. Por lo tanto, en el proceso de portabilidad tanto la operación, como sus garantías asociadas se extinguen. Por ejemplo: créditos con avales.\n']",Caso Hipotético en Primera Persona,BD1-00534
kiero saber q papeles necesito pa portabilidad financiera,"['# Qué antecedentes debo presentar ara acceder a la Portabilidad Financiera\n\nPara iniciar el proceso de portabilidad es suficiente con ingresar al formulario disponible en nuestro sitio web con tu cedula de identidad y solicitar la portabilidad, adjuntando el certificado de liquidación. En el caso de no adjuntar el certificado de liquidación, Banco Estado lo solicitara a la institución financiera de origen.\n\nEn el caso de personas jurídicas también deberán adjuntar la escritura de personería del representante que ingresa la solicitud.\n\nEs posible que durante el proceso de portabilidad te solicitemos antecedentes adicionales, esto dependerá de los productos que solicites portar o abrir.\n']",Mal redactado / Errores ortográficos,BD1-00535
"Si yo bloqueo mi producto por portabilidad financiera, ¿qué ocurre con los cargos y la relación con el banco, y en qué caso se llega al cierre definitivo?","['# Cuál es la diferencia entre bloqueo y cierre de productos\n\nEl bloqueo no significa un término de la relación del cliente con el Banco, se permiten cargos al producto. El cierre, en cambio, es el término de la relación contractual con la institución.\n\nEn portabilidad financiera, cuando los productos están bloqueados, el cliente no podrá utilizarlos durante un periodo de tiempo, de manera de no aumentar la deuda (no se realiza ningún tipo de cargos). Si el cliente no firma los contratos de los nuevos productos el bloqueo se revierte. Si el cliente firma los contratos, entonces se produce el cierre definitivo de productos.\n']",Caso Hipotético en Primera Persona,BD1-00536
¿Cómo puedo evaluar si me conviene portarme a Banco Estado?,"['# Cómo evalúo si me conviene portarme a Banco Estado\n\nCuando Banco Estado te haga llegar la oferta de portabilidad, podrás realizar un comparativo de tus productos vigentes v/s los productos ofertados por Banco Estado. Podrás comparar indicadores como: Costo Anual Equivalente (CAE), Costo Total del Crédito (CTC), tasas de interés y comisiones de los productos de tal manera que puedas tomar una decisión bien informado.\n']",Principiante / Educativo,BD1-00537
"No sé si me cobran algo por cambiar mi cuenta a Banco Estado, ¿me podrías explicar si hay costos y cuándo tendría que pagar?","['# Cuál es el costo de portarme a Banco Estado\n\nEl proceso de portabilidad financiera no tiene costo para el cliente.\n\nPor otra parte, puede tener un costo para el cliente la contratación de un producto, por ejemplo, los créditos hipotecarios donde el cliente debe pagar los gastos operacionales que implica la tasación, estudio de título, Notaría y Conservador en caso que se requiera.\n']",Principiante / Educativo,BD1-00538
¿Qué papeles tengo que llevar al banco para que me revisen el crédito hipotecario?,['# ¿Qué antecedentes necesito presentar al Banco para realizar la evaluación de mi Crédito Hipotecario?\n\nDebes cumplir con los requisitos solicitados y presentar los antecedentes legales requeridos:\n'],Colloquial Chileno Natural,BD1-00109
"Oye, ¿cuánto me pueden prestar para comprar un depa sin que el dividendo pase del 25% de mi renta?","['# ¿Cuánto dinero puedo pedir prestado para adquirir una vivienda?\n\nPodrás acceder hasta el 90% del menor valor entre la tasación y el precio de venta de la propiedad, considerando que el dividendo no debe superar el 25% de tu renta líquida o Ingreso familiar en caso de complementar renta. Estas condiciones estarán sujetas a la evaluación comercial y las políticas de riesgo vigentes de BancoEstado.\n']",Colloquial Chileno Natural,BD1-00110
